loan_title,default_prob,risk_category,loan_id,loan_amount,remaining_amount,lender_count
major_purchase,0.2589649260044098,High,1433,149986,149986.0,0
Picking up the pieces,0.2014159709215164,High,1434,178386,178386.0,0
debt_consolidation,0.1490937322378158,Medium,1435,467770,467770.0,0
debt_consolidation,0.2308146059513092,High,1436,188496,188496.0,0
HOME IMPROVEMENT,0.1608168929815292,Medium,1437,475001,475001.0,0
home_improvement,0.2837128341197967,High,1438,183052,183052.0,0
other,0.2462786138057708,High,1439,76431,76431.0,0
knockingforopportunity,0.1309326142072677,Medium,1440,438360,438360.0,0
I am eliminating my debt,0.2643470764160156,High,1441,132711,132711.0,0
small_business,0.2720314264297485,High,1442,76385,76385.0,0
vacation,0.175578311085701,Medium,1443,480783,480783.0,0
other,0.1571433991193771,Medium,1444,285530,285530.0,0
home_improvement,0.1636088639497757,Medium,1445,430983,430983.0,0
major_purchase,0.1919735223054886,Medium,1446,483707,483707.0,0
major_purchase,0.2350274175405502,High,1447,165672,165672.0,0
major_purchase,0.2134576290845871,High,1448,186848,186848.0,0
other,0.1597398966550827,Medium,1449,405390,405390.0,0
home_improvement,0.2021377086639404,High,1450,132970,132970.0,0
moving,0.1329594701528549,Medium,1451,443373,443373.0,0
other,0.2016385346651077,High,1452,135553,135553.0,0
other,0.167134940624237,Medium,1453,361779,361779.0,0
other,0.1906720846891403,Medium,1454,370182,370182.0,0
car,0.2480185031890869,High,1455,132879,132879.0,0
debt_consolidation,0.1680033653974533,Medium,1456,438260,438260.0,0
major_purchase,0.2271765321493148,High,1457,186727,186727.0,0
car,0.1389549374580383,Medium,1458,346323,346323.0,0
 ,0.2108865529298782,High,1459,172413,172413.0,0
debt_consolidation,0.2139618694782257,High,1460,50526,50526.0,0
Welding truck,0.1820378303527832,Medium,1461,247837,247837.0,0
car,0.1261663138866424,Medium,1462,460550,460550.0,0
major_purchase,0.2151722013950348,High,1463,61536,61536.0,0
home_improvement,0.1134315729141235,Medium,1464,228541,228541.0,0
debt_consolidation,0.2652516961097717,High,1465,129083,129083.0,0
debt_consolidation,0.1007059663534164,Medium,1466,234531,234531.0,0
car,0.2268064022064209,High,1467,58712,58712.0,0
moving,0.2749839425086975,High,1468,154101,154101.0,0
other,0.1704600006341934,Medium,1469,274744,274744.0,0
car,0.1708791106939315,Medium,1470,452859,452859.0,0
other,0.2272216230630874,High,1471,179749,179749.0,0
home_improvement,0.1645442843437194,Medium,1472,467253,467253.0,0
debt_consolidation,0.2444002032279968,High,1473,99268,99268.0,0
other,0.1394876688718795,Medium,1474,431809,431809.0,0
personal loan,0.2031148374080658,High,1475,104615,104615.0,0
Thank you,0.1084535717964172,Medium,1476,282503,282503.0,0
debt_consolidation,0.2327432632446289,High,1477,135708,135708.0,0
debt_consolidation,0.2655827105045318,High,1478,152471,152471.0,0
Russell Personal,0.1535254120826721,Medium,1479,454225,454225.0,0
other,0.2586314380168915,High,1480,133309,133309.0,0
debt_consolidation,0.2480583786964416,High,1481,176446,176446.0,0
debt_consolidation,0.2045310735702514,High,1482,156661,156661.0,0
other,0.2841564118862152,High,1483,56154,56154.0,0
Student Loan,0.2620618045330047,High,1484,114288,114288.0,0
other,0.1650390326976776,Medium,1485,251195,251195.0,0
other,0.1299731433391571,Medium,1486,482725,482725.0,0
debt_consolidation,0.2264052033424377,High,1487,80087,80087.0,0
other,0.1876516640186309,Medium,1488,381002,381002.0,0
debt_consolidation,0.2503008842468261,High,1489,119298,119298.0,0
 ,0.2579885125160217,High,1490,96167,96167.0,0
debt_consolidation,0.2576265931129455,High,1491,89499,89499.0,0
Vashon Organics,0.2334966659545898,High,1492,175816,175816.0,0
major_purchase,0.1994977295398712,Medium,1493,369631,369631.0,0
debt_consolidation,0.1043143719434738,Medium,1494,445198,445198.0,0
credit_card,0.2219517976045608,High,1495,146347,146347.0,0
College ,0.2849705815315246,High,1496,98787,98787.0,0
house,0.1284039318561554,Medium,1497,497632,497632.0,0
debt_consolidation,0.2142907381057739,High,1498,124441,124441.0,0
car,0.1557165384292602,Medium,1499,405735,405735.0,0
debt_consolidation,0.2966727614402771,High,1500,72431,72431.0,0
credit_card,0.1629121005535125,Medium,1501,394555,394555.0,0
major_purchase,0.1654166877269745,Medium,1502,322720,322720.0,0
other,0.1089026257395744,Medium,1503,249153,249153.0,0
Trying to pay my way through college,0.2581866681575775,High,1504,56368,56368.0,0
debt_consolidation,0.1720336377620697,Medium,1505,376076,376076.0,0
Back on our feet,0.1507938504219055,Medium,1506,419724,419724.0,0
home_improvement,0.192884624004364,Medium,1507,256985,256985.0,0
major_purchase,0.1817735135555267,Medium,1508,308737,308737.0,0
home_improvement,0.1673151701688766,Medium,1509,412133,412133.0,0
debt consolidation,0.1626352369785308,Medium,1510,354470,354470.0,0
debt_consolidation,0.1583686470985412,Medium,1511,429465,429465.0,0
other,0.2264691591262817,High,1512,100861,100861.0,0
debt_consolidation,0.2766299545764923,High,1513,125897,125897.0,0
Home improvement,0.2222475409507751,High,1514,177118,177118.0,0
Billsbills,0.1087549179792404,Medium,1515,396713,396713.0,0
debt_consolidation,0.1649851202964782,Medium,1516,209078,209078.0,0
other,0.1647717654705047,Medium,1517,251047,251047.0,0
debt_consolidation,0.0939818173646926,Low,1518,833770,833770.0,0
other,0.2436692416667938,High,1519,107660,107660.0,0
personal loan,0.2717310786247253,High,1520,182997,182997.0,0
major_purchase,0.1441528499126434,Medium,1521,415048,415048.0,0
debt_consolidation,0.1686400473117828,Medium,1522,436293,436293.0,0
home_improvement,0.1753944754600525,Medium,1523,317832,317832.0,0
other,0.2344368994235992,High,1524,180406,180406.0,0
debt_consolidation,0.1798051595687866,Medium,1525,325150,325150.0,0
debt_consolidation,0.1700653582811355,Medium,1526,357087,357087.0,0
moving,0.2016789019107818,High,1527,83320,83320.0,0
Get back on my feet,0.1669990122318267,Medium,1528,290827,290827.0,0
home improvement,0.1925407946109771,Medium,1529,459931,459931.0,0
home_improvement,0.2884212732315063,High,1530,184461,184461.0,0
moving,0.2262980043888092,High,1531,194701,194701.0,0
debt_consolidation,0.213512435555458,High,1532,111550,111550.0,0
Credit card refinancing,0.1822918206453323,Medium,1533,224826,224826.0,0
loan,0.2454711943864822,High,1534,150734,150734.0,0
other,0.1241056397557258,Medium,1535,357702,357702.0,0
other,0.2377531975507736,High,1536,148511,148511.0,0
home_improvement,0.1705170273780822,Medium,1537,473797,473797.0,0
other,0.1210752725601196,Medium,1538,359033,359033.0,0
small_business,0.2351915687322616,High,1539,131941,131941.0,0
car,0.1168074160814285,Medium,1540,405209,405209.0,0
debt_consolidation,0.2085833847522735,High,1541,83662,83662.0,0
debt_consolidation,0.1653541028499603,Medium,1542,298818,298818.0,0
vacation,0.1966602653264999,Medium,1543,352360,352360.0,0
Personal Loan,0.2091149091720581,High,1544,145081,145081.0,0
Small Business Loan,0.2304721921682357,High,1545,86877,86877.0,0
other,0.2280521243810653,High,1546,161562,161562.0,0
debt_consolidation,0.2425362765789032,High,1547,196385,196385.0,0
Credit Card Consolidation Loan,0.1674327850341797,Medium,1548,411957,411957.0,0
debt_consolidation,0.2453951388597488,High,1549,122715,122715.0,0
debt_consolidation,0.1994784325361251,Medium,1550,341398,341398.0,0
Finishing Master's Degree in Special Ed ,0.2843425571918487,High,1551,160091,160091.0,0
debt_consolidation,0.1454991996288299,Medium,1552,332632,332632.0,0
debt_consolidation,0.2467386275529861,High,1553,129148,129148.0,0
home_improvement,0.2380221784114837,High,1554,133186,133186.0,0
other,0.2149557769298553,High,1555,173629,173629.0,0
debt_consolidation,0.2756552398204803,High,1556,120316,120316.0,0
debt_consolidation,0.294244110584259,High,1557,78380,78380.0,0
other,0.1820280849933624,Medium,1558,310198,310198.0,0
credit_card,0.1670220345258712,Medium,1559,464500,464500.0,0
Pay off debts,0.1307181864976883,Medium,1560,270326,270326.0,0
Debt Consolidation Loan,0.1512753516435623,Medium,1561,314994,314994.0,0
other,0.170871153473854,Medium,1562,420971,420971.0,0
Debt consolidation,0.202692911028862,High,1563,70049,70049.0,0
We need a new place to live,0.1679864227771759,Medium,1564,478226,478226.0,0
home_improvement,0.175114020705223,Medium,1565,462805,462805.0,0
debt_consolidation,0.1757065206766128,Medium,1566,368484,368484.0,0
medical,0.1820083260536193,Medium,1567,465064,465064.0,0
home_improvement,0.2570648789405823,High,1568,129561,129561.0,0
medical,0.1565507501363754,Medium,1569,471090,471090.0,0
debt_consolidation,0.2069227844476699,High,1570,66309,66309.0,0
debt_consolidation,0.2526836097240448,High,1571,105230,105230.0,0
debt_consolidation,0.2448268979787826,High,1572,161822,161822.0,0
car,0.1584737300872802,Medium,1573,259321,259321.0,0
debt_consolidation,0.2827502489089966,High,1574,182028,182028.0,0
medical,0.2098696678876876,High,1575,124131,124131.0,0
debt_consolidation,0.1627997159957885,Medium,1576,488107,488107.0,0
home_improvement,0.1718098074197769,Medium,1577,301757,301757.0,0
small_business,0.1104555800557136,Medium,1578,466847,466847.0,0
credit_card,0.179486870765686,Medium,1579,396200,396200.0,0
other,0.2171660661697387,High,1580,122099,122099.0,0
other,0.2338046580553054,High,1581,81585,81585.0,0
other,0.2516797482967376,High,1582,93585,93585.0,0
debt_consolidation,0.1853330135345459,Medium,1583,489102,489102.0,0
car,0.1697304993867874,Medium,1584,488161,488161.0,0
credit_card,0.2032032012939453,High,1585,174677,174677.0,0
debt_consolidation,0.2616241872310638,High,1586,193273,193273.0,0
other,0.2768662869930267,High,1587,79426,79426.0,0
small_business,0.2430261671543121,High,1588,67778,67778.0,0
debt_consolidation,0.2356682121753692,High,1589,92229,92229.0,0
debt_consolidation,0.2870299518108368,High,1590,136652,136652.0,0
home_improvement,0.2527479827404022,High,1591,178267,178267.0,0
credit_card,0.2870602607727051,High,1592,176503,176503.0,0
debt_consolidation,0.1957193464040756,Medium,1593,460116,460116.0,0
moving,0.1576713770627975,Medium,1594,219975,219975.0,0
major_purchase,0.1737839728593826,Medium,1595,357795,357795.0,0
debt_consolidation,0.2060550451278686,High,1596,192633,192633.0,0
Pay Off,0.2171508371829986,High,1597,138397,138397.0,0
car,0.1565692722797393,Medium,1598,380225,380225.0,0
home_improvement,0.2792520225048065,High,1599,83142,83142.0,0
debt_consolidation,0.1418694257736206,Medium,1600,489060,489060.0,0
moving,0.2376763969659805,High,1601,114324,114324.0,0
other,0.1634667366743087,Medium,1602,376037,376037.0,0
debt_consolidation,0.2073574215173721,High,1603,175932,175932.0,0
other,0.1899877935647964,Medium,1604,335720,335720.0,0
moving,0.1371323764324188,Medium,1605,366205,366205.0,0
car,0.1687611788511276,Medium,1606,296059,296059.0,0
home_improvement,0.1601567417383194,Medium,1607,298317,298317.0,0
Debt consolidation,0.1276841908693313,Medium,1608,401207,401207.0,0
major_purchase,0.0529843084514141,Low,1609,797190,797190.0,0
credit_card,0.2193636745214462,High,1610,151459,151459.0,0
other,0.2191188186407089,High,1611,95893,95893.0,0
debt_consolidation,0.1822551935911178,Medium,1612,301520,301520.0,0
debt consolidation,0.2597583830356598,High,1613,175818,175818.0,0
Business Loan,0.2419969588518142,High,1614,111272,111272.0,0
small_business,0.1431502848863601,Medium,1615,423224,423224.0,0
other,0.1387436538934707,Medium,1616,344832,344832.0,0
debt_consolidation,0.1601308137178421,Medium,1617,352999,352999.0,0
debt_consolidation,0.2768662869930267,High,1618,136475,136475.0,0
other,0.1295911818742752,Medium,1619,261367,261367.0,0
debt_consolidation,0.2545145750045776,High,1620,193660,193660.0,0
debt_consolidation,0.1500372588634491,Medium,1621,432750,432750.0,0
debt_consolidation,0.2793035805225372,High,1622,168154,168154.0,0
debt_consolidation,0.2774850130081177,High,1623,94738,94738.0,0
debt_consolidation,0.2029431164264679,High,1624,83397,83397.0,0
house,0.2131859064102172,High,1625,132189,132189.0,0
wedding,0.2876047492027282,High,1626,126367,126367.0,0
debt_consolidation,0.1806957423686981,Medium,1627,402332,402332.0,0
debt_consolidation,0.2634901106357574,High,1628,170585,170585.0,0
debt_consolidation,0.2694137394428253,High,1629,126619,126619.0,0
major_purchase,0.1584739834070205,Medium,1630,311453,311453.0,0
debt_consolidation,0.1745592504739761,Medium,1631,219816,219816.0,0
debt_consolidation,0.1740988194942474,Medium,1632,445011,445011.0,0
debt_consolidation,0.2089423984289169,High,1633,129530,129530.0,0
Getting a Fresh Start,0.2959886491298675,High,1634,158856,158856.0,0
debt_consolidation,0.2654252648353576,High,1635,121635,121635.0,0
debt_consolidation,0.2898910939693451,High,1636,157803,157803.0,0
debt_consolidation,0.2398125380277633,High,1637,85946,85946.0,0
medical,0.2019850760698318,High,1638,105204,105204.0,0
car,0.1237275898456573,Medium,1639,382958,382958.0,0
major_purchase,0.2954229712486267,High,1640,65563,65563.0,0
other,0.176747515797615,Medium,1641,292324,292324.0,0
credit_card,0.2488007545471191,High,1642,59847,59847.0,0
small_business,0.1127256602048873,Medium,1643,226155,226155.0,0
major_purchase,0.1634527742862701,Medium,1644,316891,316891.0,0
major_purchase,0.1276729255914688,Medium,1645,349381,349381.0,0
small_business,0.1513978838920593,Medium,1646,331691,331691.0,0
other,0.1717206984758377,Medium,1647,234707,234707.0,0
other,0.1384682208299636,Medium,1648,397576,397576.0,0
debt_consolidation,0.2293787598609924,High,1649,141155,141155.0,0
debt_consolidation,0.205054834485054,High,1650,50281,50281.0,0
Catch up on bills,0.2161387056112289,High,1651,182130,182130.0,0
debt_consolidation,0.123764656484127,Medium,1652,417285,417285.0,0
credit_card,0.251558244228363,High,1653,126260,126260.0,0
debt_consolidation,0.1534383445978164,Medium,1654,359476,359476.0,0
Nursing school w/ three little men,0.2478693276643753,High,1655,190272,190272.0,0
other,0.1561878770589828,Medium,1656,496141,496141.0,0
debt_consolidation,0.2716793715953827,High,1657,169273,169273.0,0
oakvalley hospital,0.2084111273288726,High,1658,182311,182311.0,0
debt_consolidation,0.1340029388666153,Medium,1659,434746,434746.0,0
other,0.1586096882820129,Medium,1660,445546,445546.0,0
car,0.1384772658348083,Medium,1661,396733,396733.0,0
small_business,0.2554022073745727,High,1662,176945,176945.0,0
home_improvement,0.2651569545269012,High,1663,95272,95272.0,0
credit_card,0.1355708986520767,Medium,1664,346470,346470.0,0
home_improvement,0.2378871291875839,High,1665,170030,170030.0,0
debt_consolidation,0.2197771221399307,High,1666,106503,106503.0,0
debt_consolidation,0.1622457206249237,Medium,1667,206570,206570.0,0
major_purchase,0.2121172547340393,High,1668,118785,118785.0,0
major_purchase,0.1759557127952575,Medium,1669,209110,209110.0,0
bleitheiser,0.1591347754001617,Medium,1670,279141,279141.0,0
credit_card,0.2539887726306915,High,1671,62115,62115.0,0
Expansion & Inventory pruchase ,0.289305180311203,High,1672,89062,89062.0,0
debt_consolidation,0.2478372007608413,High,1673,72911,72911.0,0
other,0.0961053445935249,Low,1674,604061,604061.0,0
other,0.1802082359790802,Medium,1675,494700,494700.0,0
debt_consolidation,0.2155829966068267,High,1676,178335,178335.0,0
debt_consolidation,0.2757538855075836,High,1677,51969,51969.0,0
Payroll Gap,0.1646227687597274,Medium,1678,321863,321863.0,0
credit_card,0.1699103415012359,Medium,1679,472369,472369.0,0
debt_consolidation,0.2545280754566192,High,1680,173008,173008.0,0
debt_consolidation,0.2203574031591415,High,1681,155823,155823.0,0
BUSINESS LOAN,0.1422964483499527,Medium,1682,475813,475813.0,0
other,0.2083881646394729,High,1683,174398,174398.0,0
other,0.2428851574659347,High,1684,160677,160677.0,0
credit_card,0.2985602915287018,High,1685,98320,98320.0,0
Debt consolidation,0.2079928517341613,High,1686,196649,196649.0,0
major_purchase,0.2078547775745391,High,1687,175354,175354.0,0
Credit card refinancing,0.1605421006679535,Medium,1688,288009,288009.0,0
major_purchase,0.1845819503068924,Medium,1689,457437,457437.0,0
wedding,0.1980031728744506,Medium,1690,228625,228625.0,0
home_improvement,0.2367909401655197,High,1691,74089,74089.0,0
other,0.2580207288265228,High,1692,86487,86487.0,0
medical,0.2288573831319809,High,1693,160448,160448.0,0
wedding,0.2106299400329589,High,1694,100138,100138.0,0
debt_consolidation,0.2938225865364074,High,1695,104061,104061.0,0
credit_card,0.2133277505636215,High,1696,151376,151376.0,0
debt_consolidation,0.2340907454490661,High,1697,129134,129134.0,0
medical,0.1807297319173813,Medium,1698,443341,443341.0,0
debt_consolidation,0.1726336330175399,Medium,1699,481652,481652.0,0
Luckylinda,0.173782080411911,Medium,1700,358056,358056.0,0
personal loan,0.0704916566610336,Low,1701,610169,610169.0,0
 ,0.2782850563526153,High,1702,58125,58125.0,0
other,0.219389259815216,High,1703,86059,86059.0,0
debt_consolidation,0.2660866677761078,High,1704,153409,153409.0,0
debt_consolidation,0.1231451779603958,Medium,1705,205704,205704.0,0
debt_consolidation,0.297236680984497,High,1706,161279,161279.0,0
education loan,0.2334835976362228,High,1707,168516,168516.0,0
other,0.2845985889434814,High,1708,164044,164044.0,0
medical,0.2490063905715942,High,1709,79165,79165.0,0
other,0.1514113694429397,Medium,1710,267203,267203.0,0
debt_consolidation,0.287689745426178,High,1711,54114,54114.0,0
"Need Lawyer for Divorce, Infidelity",0.1739971488714218,Medium,1712,236321,236321.0,0
home_improvement,0.2244779914617538,High,1713,123297,123297.0,0
truck,0.2690508663654327,High,1714,146652,146652.0,0
debt_consolidation,0.2794045209884643,High,1715,149304,149304.0,0
Loan,0.2047702819108963,High,1716,67772,67772.0,0
debt_consolidation,0.1848721504211425,Medium,1717,465856,465856.0,0
credit_card,0.2946522235870361,High,1718,182439,182439.0,0
car,0.2075520902872085,High,1719,165142,165142.0,0
other,0.2792250216007232,High,1720,141736,141736.0,0
other,0.1952069848775863,Medium,1721,251924,251924.0,0
home_improvement,0.2549953460693359,High,1722,53726,53726.0,0
moving,0.1474203169345855,Medium,1723,227723,227723.0,0
debt_consolidation,0.1406992077827453,Medium,1724,434182,434182.0,0
medical,0.227202221751213,High,1725,150494,150494.0,0
other,0.2122731059789657,High,1726,190180,190180.0,0
credit_card,0.2645184695720672,High,1727,85643,85643.0,0
major_purchase,0.1814633011817932,Medium,1728,362396,362396.0,0
other,0.1712061613798141,Medium,1729,414432,414432.0,0
Pay off debt,0.1983501762151718,Medium,1730,339999,339999.0,0
home_improvement,0.1669391691684723,Medium,1731,279973,279973.0,0
debt_consolidation,0.2662894129753113,High,1732,113449,113449.0,0
debt_consolidation,0.1871648430824279,Medium,1733,309834,309834.0,0
moving ,0.1361373662948608,Medium,1734,436386,436386.0,0
Credit Card Debt Begone,0.1988908648490905,Medium,1735,487681,487681.0,0
other,0.1587574779987335,Medium,1736,307522,307522.0,0
Pizza Business,0.1614466458559036,Medium,1737,222612,222612.0,0
debt_consolidation,0.1900972127914428,Medium,1738,425049,425049.0,0
other,0.2537811398506164,High,1739,56471,56471.0,0
other,0.1632994562387466,Medium,1740,366703,366703.0,0
debt_consolidation,0.2230594903230667,High,1741,81348,81348.0,0
other,0.20415960252285,High,1742,51177,51177.0,0
other,0.2160204946994781,High,1743,185832,185832.0,0
home_improvement,0.2801165580749511,High,1744,82779,82779.0,0
 ,0.2085117995738983,High,1745,71636,71636.0,0
debt_consolidation,0.2104368656873703,High,1746,131889,131889.0,0
debt_consolidation,0.2545894980430603,High,1747,103551,103551.0,0
debt_consolidation,0.2366127669811248,High,1748,192628,192628.0,0
moving,0.1727431863546371,Medium,1749,342635,342635.0,0
"Underinsured, need money for repairsASAP",0.293303519487381,High,1750,96819,96819.0,0
debt_consolidation,0.245075985789299,High,1751,123770,123770.0,0
home_improvement,0.2920852303504944,High,1752,128714,128714.0,0
debt_consolidation,0.2129798680543899,High,1753,74596,74596.0,0
credit_card,0.2628197073936462,High,1754,114106,114106.0,0
Debt consolidation,0.2070644497871399,High,1755,109182,109182.0,0
major_purchase,0.1576200127601623,Medium,1756,328803,328803.0,0
debt_consolidation,0.2296852022409439,High,1757,189978,189978.0,0
home_improvement,0.1822433471679687,Medium,1758,499058,499058.0,0
vacation,0.2160945236682891,High,1759,160350,160350.0,0
other,0.179910659790039,Medium,1760,245379,245379.0,0
debt_consolidation,0.292383074760437,High,1761,96413,96413.0,0
debt_consolidation,0.207623615860939,High,1762,187084,187084.0,0
Get ur done!,0.2922408580780029,High,1763,57151,57151.0,0
debt_consolidation,0.2769574820995331,High,1764,107716,107716.0,0
renewable_energy,0.1985192745923996,Medium,1765,423725,423725.0,0
debt_consolidation,0.1657840460538864,Medium,1766,367450,367450.0,0
Debt consolidation,0.2116496413946151,High,1767,194539,194539.0,0
credit_card,0.288902074098587,High,1768,171999,171999.0,0
debt_consolidation,0.2005003988742828,High,1769,164793,164793.0,0
major_purchase,0.2314850687980651,High,1770,158177,158177.0,0
major_purchase,0.2101572901010513,High,1771,62289,62289.0,0
car,0.0649632588028907,Low,1772,676048,676048.0,0
debt_consolidation,0.2217672765254974,High,1773,136365,136365.0,0
car,0.1178736537694931,Medium,1774,430662,430662.0,0
small_business,0.1716517955064773,Medium,1775,375211,375211.0,0
other,0.1138897240161895,Medium,1776,379785,379785.0,0
debt_consolidation,0.2247147262096405,High,1777,122588,122588.0,0
credit_card,0.1923906505107879,Medium,1778,263646,263646.0,0
vacation,0.1904792934656143,Medium,1779,465798,465798.0,0
home improvement,0.1405543237924575,Medium,1780,480887,480887.0,0
I would like to Considered for a Loan,0.2464027404785156,High,1781,98368,98368.0,0
debt_consolidation,0.1585430651903152,Medium,1782,421097,421097.0,0
small_business,0.1392395347356796,Medium,1783,405244,405244.0,0
debt_consolidation,0.2493422925472259,High,1784,187513,187513.0,0
debt_consolidation,0.2571599781513214,High,1785,169735,169735.0,0
debt_consolidation,0.1613136231899261,Medium,1786,355683,355683.0,0
credit_card,0.1915211677551269,Medium,1787,307971,307971.0,0
moving,0.2002199441194534,High,1788,62149,62149.0,0
 ,0.2634710371494293,High,1789,150102,150102.0,0
debt_consolidation,0.2736867368221283,High,1790,109189,109189.0,0
car,0.1194608807563781,Medium,1791,438976,438976.0,0
other,0.207023411989212,High,1792,121031,121031.0,0
major_purchase,0.2079503685235977,High,1793,92668,92668.0,0
other,0.1506455838680267,Medium,1794,288204,288204.0,0
home_improvement,0.1797233074903488,Medium,1795,411830,411830.0,0
other,0.1253224909305572,Medium,1796,396501,396501.0,0
debt_consolidation,0.211026132106781,High,1797,190507,190507.0,0
home_improvement,0.167686328291893,Medium,1798,425160,425160.0,0
debt_consolidation,0.2363062649965286,High,1799,87384,87384.0,0
other,0.1965394467115402,Medium,1800,281929,281929.0,0
moving,0.1480170637369156,Medium,1801,276153,276153.0,0
debt_consolidation,0.2476731687784195,High,1802,125388,125388.0,0
debt_consolidation,0.1777180880308151,Medium,1803,231401,231401.0,0
house,0.2108974456787109,High,1804,169503,169503.0,0
moving,0.1937099248170852,Medium,1805,432601,432601.0,0
debt_consolidation,0.2244903892278671,High,1806,177834,177834.0,0
debt_consolidation,0.1238625198602676,Medium,1807,234084,234084.0,0
major_purchase,0.1540882885456085,Medium,1808,451459,451459.0,0
other,0.1996700763702392,Medium,1809,310641,310641.0,0
major_purchase,0.2379871159791946,High,1810,155111,155111.0,0
Debt Consolidation Loan,0.1225545480847358,Medium,1811,338299,338299.0,0
debt_consolidation,0.2282112687826156,High,1812,86041,86041.0,0
other,0.1987147480249405,Medium,1813,434386,434386.0,0
car,0.2862171232700348,High,1814,131571,131571.0,0
Refinancing credit card debt,0.1562599688768386,Medium,1815,396553,396553.0,0
other,0.165270447731018,Medium,1816,460337,460337.0,0
other,0.1360795795917511,Medium,1817,327556,327556.0,0
small_business,0.2541201412677765,High,1818,76160,76160.0,0
new beginings,0.074411541223526,Low,1819,746242,746242.0,0
cosolidate credit cards personal loan,0.2061205357313156,High,1820,67633,67633.0,0
debt_consolidation,0.1470209062099456,Medium,1821,479158,479158.0,0
debt_consolidation,0.1445689052343368,Medium,1822,249104,249104.0,0
medical,0.2122731059789657,High,1823,127231,127231.0,0
other,0.263898104429245,High,1824,118388,118388.0,0
 ,0.2292316108942031,High,1825,66014,66014.0,0
major_purchase,0.2564248740673065,High,1826,142578,142578.0,0
home_improvement,0.2834527790546417,High,1827,90390,90390.0,0
other,0.2072204798460006,High,1828,73711,73711.0,0
debt_consolidation,0.2452510148286819,High,1829,141658,141658.0,0
credit_card,0.1453877538442611,Medium,1830,257993,257993.0,0
debt_consolidation,0.1803111284971237,Medium,1831,405768,405768.0,0
other,0.1492495685815811,Medium,1832,358285,358285.0,0
 ,0.2697683572769165,High,1833,57421,57421.0,0
car,0.1825706958770752,Medium,1834,418008,418008.0,0
credit_card,0.2204387485980987,High,1835,67727,67727.0,0
vacation,0.2597583830356598,High,1836,162418,162418.0,0
car,0.2829235196113586,High,1837,54358,54358.0,0
other,0.2183649241924286,High,1838,115108,115108.0,0
moving,0.2250577956438064,High,1839,144018,144018.0,0
credit_card,0.1494645029306411,Medium,1840,494054,494054.0,0
other,0.1918078362941742,Medium,1841,326888,326888.0,0
major_purchase,0.1766163259744644,Medium,1842,429104,429104.0,0
medical,0.2409818172454834,High,1843,105754,105754.0,0
paramedic education,0.2814371585845947,High,1844,159847,159847.0,0
debt_consolidation,0.148826777935028,Medium,1845,496037,496037.0,0
debt_consolidation,0.1389711797237396,Medium,1846,276329,276329.0,0
major_purchase,0.1235692724585533,Medium,1847,231007,231007.0,0
debt_consolidation,0.2171279937028885,High,1848,104253,104253.0,0
car,0.1665686070919037,Medium,1849,212323,212323.0,0
small_business,0.2980929613113403,High,1850,161335,161335.0,0
debt_consolidation,0.1112960800528526,Medium,1851,312356,312356.0,0
vacation,0.2644260227680206,High,1852,160944,160944.0,0
home_improvement,0.1571545004844665,Medium,1853,404451,404451.0,0
debt_consolidation,0.1788176298141479,Medium,1854,478600,478600.0,0
Personal Loan,0.1294689625501632,Medium,1855,231367,231367.0,0
Young Entrepreneur looking for aid,0.2240779250860214,High,1856,104624,104624.0,0
credit_card,0.2661203742027282,High,1857,191178,191178.0,0
medical,0.2265822291374206,High,1858,118008,118008.0,0
debt_consolidation,0.1992260366678238,Medium,1859,316492,316492.0,0
debt_consolidation,0.1704881489276886,Medium,1860,272240,272240.0,0
other,0.0982039794325828,Low,1861,826459,826459.0,0
credit_card,0.1778528988361358,Medium,1862,401659,401659.0,0
Consulting Business,0.1353200227022171,Medium,1863,472900,472900.0,0
credit_card,0.2595133185386657,High,1864,86378,86378.0,0
home_improvement,0.2623424232006073,High,1865,185327,185327.0,0
debt consolidation,0.2232420593500137,High,1866,195556,195556.0,0
Summer Vacation/Debt Consolidation,0.2625505030155182,High,1867,175703,175703.0,0
debt_consolidation,0.1586298644542694,Medium,1868,365575,365575.0,0
major_purchase,0.2883959412574768,High,1869,123794,123794.0,0
home_improvement,0.2046873569488525,High,1870,95113,95113.0,0
home_improvement,0.2305948287248611,High,1871,124069,124069.0,0
credit_card,0.181410863995552,Medium,1872,429189,429189.0,0
major_purchase,0.2905531525611877,High,1873,186321,186321.0,0
debt_consolidation,0.2270617932081222,High,1874,175541,175541.0,0
Mobile Home and Renovations,0.1475420147180557,Medium,1875,389648,389648.0,0
credit_card,0.154724895954132,Medium,1876,456353,456353.0,0
car,0.1240390166640281,Medium,1877,471830,471830.0,0
debt_consolidation,0.1348676681518554,Medium,1878,331733,331733.0,0
other,0.2247005701065063,High,1879,145673,145673.0,0
credit_card,0.286293625831604,High,1880,92828,92828.0,0
other,0.2732575237751007,High,1881,98604,98604.0,0
car,0.1887759864330291,Medium,1882,472670,472670.0,0
car,0.2073483616113662,High,1883,118910,118910.0,0
wedding,0.2920152842998504,High,1884,75592,75592.0,0
debt_consolidation,0.2160798758268356,High,1885,78982,78982.0,0
debt_consolidation,0.2619709372520447,High,1886,50207,50207.0,0
debt_consolidation,0.1906298547983169,Medium,1887,432041,432041.0,0
Paying off credit card debt!,0.141488492488861,Medium,1888,430008,430008.0,0
